row_id,cgid,label,description
6524,20527,Res,Resident/Fellow/PA/NP
6525,20528,std,Resident/Fellow/PA/NP
6526,20529,MD,Resident/Fellow/PA/NP
6527,20530,RO,Read Only
6528,20531,MD,Read Only
6529,20532,RRT,Respiratory
6530,20533,RN,Respiratory
6531,20534,RN,Respiratory
6532,20535,MD,Respiratory
6533,20536,MDs,Respiratory
6534,20537,RO,Read Only
6535,20538,Res,Resident/Fellow/PA/NP
6536,20539,RO,Read Only
6537,20540,MDs,Read Only
6538,20541,MD,Read Only
6539,20542,UCO,UCO
6540,20543,MD,Read Only
6541,20544,RO,Read Only
6542,20545,MD,Attending
6543,20546,MD,Read Only
6595,20547,Res,Resident/Fellow/PA/NP
6596,20548,CoWker,Resident/Fellow/PA/NP
6597,20549,Rehab,Rehabilitation
6598,20550,RN,RN
6599,20551,SW,Social Worker
6600,20552,SPG,Social Worker
6601,20553,RO,Read Only
6602,20554,Res,Resident/Fellow/PA/NP
6603,20555,Res,Resident/Fellow/PA/NP
6604,20556,Res,Resident/Fellow/PA/NP
6605,20557,Res,Resident/Fellow/PA/NP
6606,20558,RO,Read Only
6607,20559,MD,Read Only
6608,20560,Res,Resident/Fellow/PA/NP
6609,20561,Res,Resident/Fellow/PA/NP
6610,20562,CM,Case Manager
6611,20563,Res,Resident/Fellow/PA/NP
6612,20564,Res,Resident/Fellow/PA/NP
6613,20565,Res,Resident/Fellow/PA/NP
6614,20566,MD,Resident/Fellow/PA/NP
6615,20567,MS,Resident/Fellow/PA/NP
6616,20568,RO,Read Only
6617,20569,RO,Read Only
6618,20570,Res,Resident/Fellow/PA/NP
6619,20571,MDs,Read Only
6620,20572,RO,Read Only
6621,20573,Res,Resident/Fellow/PA/NP
6622,20574,Res,Resident/Fellow/PA/NP
6623,20575,SW,Social Worker
6624,20576,RO,Read Only
6625,20577,Res,Resident/Fellow/PA/NP
6626,20578,Res,Resident/Fellow/PA/NP
6627,20579,Res,Resident/Fellow/PA/NP
6628,20580,Res,Resident/Fellow/PA/NP
6629,20581,RN,RN
6630,20582,MD,RN
6631,20583,RO,Read Only
6632,20584,RO,Read Only
6633,20585,Res,Resident/Fellow/PA/NP
6634,20586,MS V,Resident/Fellow/PA/NP
6635,20587,PCT,PCT/NA
6636,20588,Res,Resident/Fellow/PA/NP
6637,20589,PCT,PCT/NA
6638,20590,Res,Resident/Fellow/PA/NP
6639,20591,RN,RN
6640,20592,RN,RN
6641,20593,Res,Resident/Fellow/PA/NP
6642,20594,RO,Read Only
6643,20595,Res,Resident/Fellow/PA/NP
6644,20596,PCT,PCT/NA
6645,20597,Rehab,Rehabilitation
6646,20598,Res,Resident/Fellow/PA/NP
6647,20599,RT,Respiratory
6648,20600,Res,Resident/Fellow/PA/NP
6649,20601,Res,Resident/Fellow/PA/NP
6650,20602,PC,Pastoral Care
6651,20603,RO,Read Only
6652,20604,MD,Read Only
6653,20605,RO,Read Only
6654,20606,RO,Read Only
6655,20607,RO,Read Only
6656,20608,RRT,Read Only
6657,20609,PCT,PCT/NA
6658,20610,Res,Resident/Fellow/PA/NP
6659,20611,SW,Social Worker
6660,20612,IMD,IMD
6661,20613,MD,IMD
6662,20614,RO,Read Only
6663,20615,RO,Read Only
6664,20616,Res,Resident/Fellow/PA/NP
6665,20617,Res,Resident/Fellow/PA/NP
6666,20618,PCT,PCT/NA
6667,20619,Res,Resident/Fellow/PA/NP
6668,20620,Res,Resident/Fellow/PA/NP
6669,20621,Rehab,Rehabilitation
6670,20622,RN,RN
6671,20623,MD,Resident/Fellow/PA/NP
6672,20624,RN,RN
6673,20625,Ph.Stu,RN
6674,20626,MD,RN
6675,20627,PHaD,RN
6676,20628,MD,RN
6677,20629,RO,Read Only
6678,20630,Res,Resident/Fellow/PA/NP
6679,20631,Res,Resident/Fellow/PA/NP
6680,20632,Res,Resident/Fellow/PA/NP
6681,20633,RO,Read Only
6682,20634,RN,Read Only
6683,20635,RO,Read Only
6684,20636,Res,Resident/Fellow/PA/NP
6685,20637,RO,Read Only
6686,20638,RPH,Read Only
6687,20639,RO,Read Only
6688,20640,UA,UCO
6689,20641,RO,Read Only
6690,20642,RO,Read Only
6691,20643,RO,Read Only
6692,20644,MD,Read Only
6693,20645,Admin,Administrator
6694,20646,RO,Read Only
6695,20647,MD,Read Only
6696,20648,RN,RN
6697,20649,RO,Read Only
6698,20650,RO,Read Only
6699,20651,PCT,PCT/NA
6700,20652,RT,Respiratory
6701,20653,Rehab,Rehabilitation
6702,20654,Res,Resident/Fellow/PA/NP
6703,20655,Res,Resident/Fellow/PA/NP
6704,20656,Res,Resident/Fellow/PA/NP
6705,20657,UCO,UCO
6706,20658,RO,Read Only
6707,20659,Res,Resident/Fellow/PA/NP
6708,20660,Res,Resident/Fellow/PA/NP
6709,20661,RO,Read Only
6710,20662,Res,Resident/Fellow/PA/NP
6711,20663,MS,Resident/Fellow/PA/NP
6712,20664,MD,Resident/Fellow/PA/NP
6713,20665,Res,Resident/Fellow/PA/NP
6714,20666,RO,Read Only
6715,20667,PT,Rehabilitation
6716,20668,MD,Rehabilitation
6717,20669,CoOpst,Rehabilitation
6718,20670,RN,Rehabilitation
6719,20671,RO,Read Only
6720,20672,RN,RN
6721,20673,LDN,Read Only
6722,20674,RN,Read Only
6723,20675,RN,RN
6724,20676,MD,RN
6725,20677,RN,RN
6726,20678,Res,Resident/Fellow/PA/NP
6727,20679,RO,Read Only
6728,20680,RN,Read Only
6729,20681,DI,Dietitian
6730,20682,Res,Resident/Fellow/PA/NP
6731,20683,Res,Resident/Fellow/PA/NP
6732,20684,PCT,PCT/NA
6733,20685,RN,RN
6734,20686,MD,Attending
6735,20687,Res,Resident/Fellow/PA/NP
6736,20688,PCA,Resident/Fellow/PA/NP
6737,20689,Res,Resident/Fellow/PA/NP
6738,20690,Co-Wkr,PCT/NA
6739,20691,MD,PCT/NA
6740,20692,MD,PCT/NA
6741,20693,RN,PCT/NA
6742,20694,Res,Resident/Fellow/PA/NP
6743,20695,RPH,Pharmacist
6744,20696,StPh,Pharmacist
6745,20697,RO,Read Only
6746,20698,Res,Resident/Fellow/PA/NP
6747,20699,Res,Resident/Fellow/PA/NP
6748,20700,MD,Resident/Fellow/PA/NP
6749,20701,RN,RN
6750,20702,RO,Read Only
6751,20703,RO,Read Only
6752,20704,RN,RN
6753,20705,RN,RN
6754,20706,RN,RN
6755,20707,StuNur,RN
6756,20708,MDs,Resident/Fellow/PA/NP
6757,20709,RO,Read Only
6758,20710,RN,Read Only
6759,20711,RN,RN
6760,20712,MedSt,RN
6761,20713,PCA,Read Only
6762,20714,RN,RN
6763,20715,Res,Resident/Fellow/PA/NP
6764,20716,RO,Read Only
6765,20717,RA,Read Only
6766,20718,MD,Read Only
6767,20719,RO,Read Only
6768,20720,RN,Read Only
6769,20721,RN,Read Only
6770,20722,RPH,Read Only
6771,20723,MDs,Read Only
6772,20724,MD,Resident/Fellow/PA/NP
6773,20725,MD,Resident/Fellow/PA/NP
6774,20726,MD,Resident/Fellow/PA/NP
6775,20727,Res,Resident/Fellow/PA/NP
6776,20728,RO,Read Only
6777,20729,RO,Read Only
6778,20730,RPh,Pharmacist
6779,20731,RRT,Read Only
6780,20732,MDs,Resident/Fellow/PA/NP
6781,20733,MD,Resident/Fellow/PA/NP
6782,20734,RO,Read Only
6783,20735,MD,Read Only
6784,20736,RO,Read Only
6785,20737,RO,Read Only
6786,20738,MD,Resident/Fellow/PA/NP
6787,20739,RO,Read Only
6788,20740,MD,Read Only
6789,20741,RO,Read Only
6790,20742,MS,Read Only
6791,20743,Rehab,Rehabilitation
6792,20744,MD,Attending
6793,20745,RPH,Read Only
6794,20746,IS,Administrator
6795,20747,RN,Read Only
6796,20748,MedSt,Attending
6797,20749,MD,Attending
6798,20750,ISSupp,Attending
6799,20751,RO,Read Only
6800,20752,RO,Read Only
6801,20753,RO,Read Only
6802,20754,MD,Read Only
6803,20755,MD,Read Only
6804,20756,RRT,Read Only
6805,20757,MDs,Read Only
6806,20758,CM,Case Manager
6807,20759,MD,Read Only
6808,20760,RO,Read Only
6809,20761,Res,Resident/Fellow/PA/NP
6810,20762,Res,Resident/Fellow/PA/NP
6811,20763,MD,Attending
6812,20764,RT,Respiratory
6813,20765,Res,Resident/Fellow/PA/NP
6814,20766,Res,Resident/Fellow/PA/NP
6815,20767,Res,Resident/Fellow/PA/NP
6816,20768,MD,Resident/Fellow/PA/NP
6817,20769,IS,Resident/Fellow/PA/NP
6818,20770,Res,Resident/Fellow/PA/NP
6819,20771,Res,Resident/Fellow/PA/NP
6820,20772,RO,Read Only
6821,20773,MD,Read Only
6822,20774,RO,Read Only
6823,20775,RO,Read Only
6824,20776,RO,Read Only
6825,20777,MD,Read Only
6826,20778,Res,Resident/Fellow/PA/NP
6827,20779,RN,Resident/Fellow/PA/NP
6828,20780,RN,Resident/Fellow/PA/NP
6829,20781,RN,Resident/Fellow/PA/NP
6830,20782,RN,Resident/Fellow/PA/NP
6831,20783,RO,Read Only
6832,20784,Res,Resident/Fellow/PA/NP
6833,20785,MD,Resident/Fellow/PA/NP
6834,20786,RO,Read Only
6835,20787,MD,Attending
6836,20788,RRT,Respiratory
6837,20789,CoWker,PCT/NA
6838,20790,MDs,Resident/Fellow/PA/NP
6839,20791,RO,Read Only
6840,20792,MDs,Resident/Fellow/PA/NP
6841,20793,IS Int,Resident/Fellow/PA/NP
6842,20794,RN,Resident/Fellow/PA/NP
6843,20795,RO,Read Only
6844,20796,MD,Read Only
6845,20797,Res,Resident/Fellow/PA/NP
6846,20798,MD,Resident/Fellow/PA/NP
6847,20799,MD,Resident/Fellow/PA/NP
6848,20800,MD,Resident/Fellow/PA/NP
6849,20801,MD,Resident/Fellow/PA/NP
6850,20802,MD,Resident/Fellow/PA/NP
6851,20803,RRT,Respiratory
6852,20804,RO,Read Only
6853,20805,Res,Resident/Fellow/PA/NP
6854,20806,Res,Resident/Fellow/PA/NP
6855,20807,MD,Resident/Fellow/PA/NP
6856,20808,RN,RN
6857,20809,RN,Read Only
6858,20810,RN,Read Only
6859,20811,RO,Read Only
6860,20812,RN,Read Only
6861,20813,RO,Read Only
6862,20814,RN,Read Only
6863,20815,RO,Read Only
6864,20816,RN,RN
6865,20817,HMSIV,RN
6866,20818,RN,RN
6867,20819,RO,Read Only
6868,20820,MD,Read Only
6869,20821,RN,Read Only
6870,20822,RN,Read Only
6871,20823,RN,RN
6872,20824,RPh,RN
6873,20825,RN,RN
6874,20826,RO,Read Only
6875,20827,MD,Resident/Fellow/PA/NP
6876,20828,RO,Read Only
6877,20829,RD,Read Only
6878,20830,RO,Read Only
6879,20831,RN,RN
6880,20832,RRT,RN
6881,20833,RO,Read Only
6882,20834,RN,Read Only
6883,20835,NNP,Read Only
6884,20836,LICSW,Read Only
6885,20837,RO,Read Only
6886,20838,MD,Read Only
6887,20839,RO,Read Only
6888,20840,RN,Read Only
6889,20841,RO,Read Only
6890,20842,std,Read Only
6891,20843,RN,Read Only
6892,20844,MD,Read Only
6893,20845,RO,Read Only
6894,20846,RNC,Read Only
6895,20847,NP,Read Only
6896,20848,RN,Read Only
6897,20849,MDs,Read Only
6898,20850,RO,Read Only
6899,20851,RO,Read Only
6900,20852,MD,Read Only
6901,20853,MD,Resident/Fellow/PA/NP
6902,20854,Res,Resident/Fellow/PA/NP
6903,20855,RN,RN
6904,20856,RN,RN
6905,20857,Res,Resident/Fellow/PA/NP
6906,20858,MD,Read Only
6907,20859,MD,Read Only
6908,20860,RO,Read Only
6909,20861,RN,RN
6910,20862,Co-Wkr,RN
6911,20863,MD,RN
6912,20864,RN,RN
6913,20865,RO,Read Only
6914,20866,RN,RN
6915,20867,MD,RN
6916,20868,RN,RN
6917,20869,RO,Read Only
6918,20870,PT,Read Only
6919,20871,RN,RN
6920,20872,RO,Read Only
6921,20873,MD,Resident/Fellow/PA/NP
6922,20874,RPh,Resident/Fellow/PA/NP
6923,20875,MD,Resident/Fellow/PA/NP
6924,20876,RO,Read Only
6925,20877,RN,RN
6926,20878,PCT,PCT/NA
6927,20879,Rehab,Rehabilitation
6928,20880,RPh,Pharmacist
6929,20881,RO,Read Only
6930,20882,RN,RN
6931,20883,RO,Read Only
6932,20884,Res,Resident/Fellow/PA/NP
6933,20885,RO,Read Only
6934,20886,MD,Read Only
6935,20887,RN,Case Manager
6936,20888,MD,Case Manager
6937,20889,IMD,IMD
6938,20890,RN,RN
6939,20891,Res,Resident/Fellow/PA/NP
6940,20892,Rehab,Rehabilitation
6941,20893,MS,Rehabilitation
6942,20894,Res,Resident/Fellow/PA/NP
6943,20895,RO,Read Only
6944,20896,MD,Read Only
6945,20897,RO,Read Only
6946,20898,MD,Read Only
6947,20899,RO,Read Only
6948,20900,RO,Read Only
6949,20901,Res,Resident/Fellow/PA/NP
6950,20902,Res,Resident/Fellow/PA/NP
6951,20903,MDs,Read Only
6952,20904,MS,Read Only
6953,20905,RO,Read Only
6954,20906,RO,Read Only
6955,20907,DietIn,Read Only
6956,20908,CoWker,Read Only
6957,20909,MD,Read Only
6958,20910,MS,Read Only
6959,20911,Res,Resident/Fellow/PA/NP
6960,20912,Res,Resident/Fellow/PA/NP
6961,20913,RO,Read Only
6962,20914,RRT,Read Only
6963,20915,RO,Read Only
6964,20916,SNP,Read Only
6965,20917,RO,Read Only
6966,20918,Res,Resident/Fellow/PA/NP
6967,20919,Res,Resident/Fellow/PA/NP
6968,20920,Res,Resident/Fellow/PA/NP
6969,20921,MD,Resident/Fellow/PA/NP
6970,20922,RN,RN
6971,20923,Res,Resident/Fellow/PA/NP
6972,20924,RN,RN
6973,20925,Res,Resident/Fellow/PA/NP
6974,20926,RPH,Resident/Fellow/PA/NP
6975,20927,RO,Read Only
6976,20928,MD,Read Only
6977,20929,MDs,Resident/Fellow/PA/NP
6978,20930,RO,Read Only
6979,20931,RN,Read Only
6980,20932,MD,Read Only
6981,20933,Res,Resident/Fellow/PA/NP
6982,20934,MD,Resident/Fellow/PA/NP
6983,20935,RO,Read Only
6984,20936,RO,Read Only
6985,20937,MD,Read Only
6986,20938,Rehab,Rehabilitation
6987,20939,RN,RN
6988,20940,MD,RN
6989,20941,Res,Resident/Fellow/PA/NP
6990,20942,RN,RN
6991,20943,RO,Read Only
6992,20944,CM,Case Manager
6993,20945,Res,Case Manager
6994,20946,Res,Resident/Fellow/PA/NP
6995,20947,RO,Read Only
6996,20948,RN,Read Only
6997,20949,Unit A,Read Only
6998,20950,Res,Resident/Fellow/PA/NP
6999,20951,RN,RN
7000,20952,Res,Resident/Fellow/PA/NP
7001,20953,Res,Resident/Fellow/PA/NP
7002,20954,RO,Read Only
7003,20955,RO,Read Only
7004,20956,Res,Resident/Fellow/PA/NP
7005,20957,RPh,Resident/Fellow/PA/NP
7006,20958,Res,Resident/Fellow/PA/NP
7007,20959,Res,Resident/Fellow/PA/NP
7008,20960,ms,Resident/Fellow/PA/NP
7009,20961,taf,Read Only
7010,20962,RN,Read Only
7011,20963,RN,Read Only
7012,20964,RRT,Read Only
7013,20965,tap,Read Only
7014,20966,RN,Read Only
7015,20967,MD,Read Only
7016,20968,MD,Read Only
7017,20969,RO,Read Only
7018,20970,RRT,Respiratory
7019,20971,RN,RN
7020,20972,MD,RN
7021,20973,RN,RN
7022,20974,RPH,Pharmacist
7023,20975,RPH,Pharmacist
7024,20976,RN,Pharmacist
7025,20977,UA,Attending
6544,20978,MDs,Read Only
6545,20979,Res,Resident/Fellow/PA/NP
6546,20980,MD,Resident/Fellow/PA/NP
6547,20981,RO,Read Only
6548,20982,MD,Read Only
6549,20983,Res,Resident/Fellow/PA/NP
6550,20984,Res,Resident/Fellow/PA/NP
6551,20985,Res,Resident/Fellow/PA/NP
6552,20986,MD,Read Only
6553,20987,MD,Read Only
6554,20988,RN,Read Only
6555,20989,RO,Read Only
6556,20990,RN,Read Only
6557,20991,RO,Read Only
6558,20992,RN,Read Only
6559,20993,RO,Read Only
6560,20994,RO,Read Only
6561,20995,RO,Read Only
6562,20996,RO,Read Only
6563,20997,RO,Read Only
6564,20998,MS,Read Only
6565,20999,RO,Read Only
6566,21000,RO,Read Only
6567,21001,UCO,Read Only
6568,21002,RN,Read Only
6569,21003,Rehab,Rehabilitation
6570,21004,StPHa,Rehabilitation
6571,21005,RRT,Rehabilitation
6572,21006,RN,RN
6573,21007,RO,Read Only
6574,21008,MD,Read Only
6575,21009,RO,Read Only
6576,21010,SW,Social Worker
6577,21011,MS,Social Worker
6578,21012,Res,Resident/Fellow/PA/NP
6579,21013,RO,Read Only
6580,21014,MD,Read Only
6581,21015,MD,Resident/Fellow/PA/NP
6582,21016,RO,Read Only
6583,21017,MD,Read Only
6584,21018,RO,Read Only
6585,21019,RO,Read Only
6586,21020,RN,RN
6587,21021,RO,Read Only
6588,21022,Res,Resident/Fellow/PA/NP
6589,21023,MS,Resident/Fellow/PA/NP
6590,21024,MD,Resident/Fellow/PA/NP
6591,21025,RN,RN
6592,21026,RO,Read Only
6593,21027,RO,Read Only
6594,21028,RO,Read Only
7320,21029,RO,Read Only
7321,21030,ms,Read Only
7322,21031,RO,Read Only
7323,21032,Stn MD,Read Only
7324,21033,RN,Read Only
7325,21034,RO,Read Only
7326,21035,RN,Read Only
7327,21036,PA,Read Only
7328,21037,MD,Read Only
7329,21038,Res,Resident/Fellow/PA/NP
7330,21039,Res,Resident/Fellow/PA/NP
7331,21040,RPh,Resident/Fellow/PA/NP
7332,21041,Res,Resident/Fellow/PA/NP
7333,21042,RRT,Resident/Fellow/PA/NP
7334,21043,RO,Read Only
7335,21044,MedSt,Read Only
7336,21045,MD,Read Only
7337,21046,RN,Read Only
7338,21047,PSt,Read Only
7339,21048,MD,Read Only
7340,21049,MD,Read Only
7341,21050,RN,RN
7342,21051,RRT,RN
7343,21052,RN,RN
7344,21053,RRT,RN
7345,21054,PCT,PCT/NA
7346,21055,MD,PCT/NA
7347,21056,RN,RN
7348,21057,RO,Read Only
7349,21058,RN,RN
7350,21059,Res,Resident/Fellow/PA/NP
7351,21060,Res,Resident/Fellow/PA/NP
7352,21061,RO,Read Only
7353,21062,RN,RN
7354,21063,Res,Resident/Fellow/PA/NP
7355,21064,Res,Resident/Fellow/PA/NP
7356,21065,MD,Resident/Fellow/PA/NP
7357,21066,RPh,Resident/Fellow/PA/NP
7358,21067,RO,Read Only
7359,21068,RO,Read Only
7360,21069,MD,Read Only
7361,21070,MD,Attending
7362,21071,MD,Attending
7363,21072,RO,Read Only
7364,21073,RO,Read Only
7365,21074,RPh,Read Only
7366,21075,Rehab,Rehabilitation
7367,21076,RO,Read Only
7368,21077,MD,Read Only
7369,21078,PS,Read Only
7370,21079,MDs,Read Only
7371,21080,RO,Read Only
7372,21081,PracSt,Read Only
7373,21082,MD,Read Only
7374,21083,NP,Read Only
7375,21084,RRt,Respiratory
7376,21085,RO,Read Only
7377,21086,RO,Read Only
7378,21087,RO,Read Only
7379,21088,UCO,Read Only
7380,21089,Res,Resident/Fellow/PA/NP
7381,21090,MD,Resident/Fellow/PA/NP
7382,21091,Res,Resident/Fellow/PA/NP
7383,21092,RO,Read Only
7384,21093,RN,Read Only
7385,21094,MS,Read Only
7386,21095,RN,Read Only
7387,21096,RN,Read Only
7388,21097,RRT,Read Only
7389,21098,RN,RN
7390,21099,RO,Read Only
7391,21100,RO,Read Only
7392,21101,RO,Read Only
7393,21102,MDS,Resident/Fellow/PA/NP
7394,21103,RO,Read Only
7395,21104,RPH,Pharmacist
7396,21105,Rehab,Rehabilitation
7397,21106,RN,RN
7398,21107,Res,Resident/Fellow/PA/NP
7399,21108,RN,RN
7400,21109,RO,Read Only
7401,21110,RD,Read Only
7402,21111,Res,Resident/Fellow/PA/NP
7403,21112,PCT,PCT/NA
7404,21113,Res,Resident/Fellow/PA/NP
7405,21114,Res,Resident/Fellow/PA/NP
7406,21115,MD,Resident/Fellow/PA/NP
7407,21116,RN,RN
7408,21117,RD,RN
7409,21118,RRT,RN
7410,21119,RN,RN
7411,21120,Res,Resident/Fellow/PA/NP
7412,21121,MD,Attending
7413,21122,RRTs,Attending
7414,21123,MDs,Read Only
7415,21124,Rehab,Rehabilitation
7416,21125,MD,Resident/Fellow/PA/NP
7417,21126,MD,Resident/Fellow/PA/NP
7418,21127,MD,Attending
7419,21128,CM,Case Manager
7420,21129,Res,Resident/Fellow/PA/NP
7421,21130,Res,Resident/Fellow/PA/NP
7422,21131,RPH,Resident/Fellow/PA/NP
7423,21132,MD,Attending
7424,21133,Rehab,Rehabilitation
7425,21134,Res,Resident/Fellow/PA/NP
7426,21135,Res,Resident/Fellow/PA/NP
7427,21136,RN,Resident/Fellow/PA/NP
7428,21137,MD,Resident/Fellow/PA/NP
7429,21138,RO,Read Only
7430,21139,RO,Read Only
7431,21140,MS,Resident/Fellow/PA/NP
7432,21141,RO,Read Only
7433,21142,MedStu,Read Only
7434,21143,RN,RN
7435,21144,RO,Read Only
7436,21145,MD,Read Only
7437,21146,RO,Read Only
7438,21147,RO,Read Only
7439,21148,"MD,PhD",Read Only
7440,21149,RN,RN
7441,21150,Res,Resident/Fellow/PA/NP
7442,21151,RPH,Resident/Fellow/PA/NP
7443,21152,RO,Read Only
7444,21153,RO,Read Only
7445,21154,UCO,Read Only
7446,21155,MD,Read Only
7447,21156,Res,Resident/Fellow/PA/NP
7448,21157,RO,Read Only
7449,21158,MDs,Read Only
7450,21159,UCO,UCO
7451,21160,PCT,UCO
7452,21161,MD,Resident/Fellow/PA/NP
7453,21162,RO,Read Only
7454,21163,MDs,Read Only
7455,21164,RN,RN
7456,21165,RN,RN
7457,21166,Res,Resident/Fellow/PA/NP
7458,21167,CoWkr,Resident/Fellow/PA/NP
7459,21168,RO,Read Only
7460,21169,RO,Read Only
7461,21170,RT,Respiratory
7462,21171,Res,Resident/Fellow/PA/NP
7463,21172,Res,Resident/Fellow/PA/NP
7464,21173,MD,Attending
7465,21174,RO,Read Only
7466,21175,Rehab,Rehabilitation
7467,21176,Res,Resident/Fellow/PA/NP
7468,21177,MD,Attending
7469,21178,Res,Resident/Fellow/PA/NP
7470,21179,SW,Social Worker
7471,21180,RO,Read Only
7472,21181,RO,Read Only
7473,21182,MD,Read Only
7474,21183,MD,Resident/Fellow/PA/NP
7475,21184,RN,Resident/Fellow/PA/NP
7476,21185,RO,Read Only
7477,21186,Rehab,Rehabilitation
7478,21187,RO,Read Only
7479,21188,RN,Read Only
7480,21189,RN,RN
7481,21190,res,RN
7482,21191,Res,Resident/Fellow/PA/NP
7483,21192,Res,Resident/Fellow/PA/NP
7484,21193,RPH,Pharmacist
7485,21194,Res,Resident/Fellow/PA/NP
7486,21195,RO,Read Only
7487,21196,RO,Read Only
7488,21197,RRT,Read Only
7489,21198,RN,RN
7490,21199,MD,RN
7491,21200,MedSt,RN
7492,21201,MD,RN
7493,21202,Rn,RN
7494,21203,MD,Resident/Fellow/PA/NP
7495,21204,RN,RN
7496,21205,RN,RN
7497,21206,UA,UCO
7498,21207,MD,UCO
7499,21208,Res,Resident/Fellow/PA/NP
7500,21209,MD,Resident/Fellow/PA/NP
7501,21210,MD,Resident/Fellow/PA/NP
7502,21211,VS,Resident/Fellow/PA/NP
7503,21212,MedStu,Resident/Fellow/PA/NP
7504,21213,Res,Resident/Fellow/PA/NP
7505,21214,MD,Resident/Fellow/PA/NP
7506,21215,MD,Read Only
7507,21216,MD,Read Only
7508,21217,Res,Resident/Fellow/PA/NP
7509,21218,RN,Resident/Fellow/PA/NP
7510,21219,MD,Resident/Fellow/PA/NP
7511,21220,MS,Read Only
7512,21221,RO,Read Only
7513,21222,MD,Read Only
7514,21223,RD,Dietitian
7515,21224,Res,Resident/Fellow/PA/NP
7516,21225,RN,Resident/Fellow/PA/NP
7517,21226,RN,Resident/Fellow/PA/NP
7518,21227,Res,Resident/Fellow/PA/NP
7519,21228,MD,Resident/Fellow/PA/NP
7520,21229,RO,Read Only
7521,21230,RN,Read Only
7522,21231,RN,Read Only
7523,21232,RN,Read Only
7524,21233,RD,Dietitian
7525,21234,MS,Dietitian
7526,21235,RO,Read Only
7527,21236,PCT,PCT/NA
7528,21237,Admin,Administrator
7529,21238,MD,Administrator
7530,21239,MD,Administrator
7531,21240,MD,Administrator
7532,21241,RO,Read Only
7533,21242,MDs,Resident/Fellow/PA/NP
7534,21243,Rehab,Rehabilitation
7535,21244,RO,Read Only
7536,21245,Res,Resident/Fellow/PA/NP
7537,21246,RO,Read Only
7538,21247,RO,Read Only
7539,21248,Res,Resident/Fellow/PA/NP
7540,21249,SW,Social Worker
7541,21250,RO,Read Only
7542,21251,Rehab,Rehabilitation
7543,21252,Res,Resident/Fellow/PA/NP
7544,21253,UCO,UCO
7545,21254,MD,UCO
7546,21255,RPH,Pharmacist
7547,21256,Res,Resident/Fellow/PA/NP
7548,21257,RN,RN
7549,21258,RRT,RN
7550,21259,MD,Read Only
7551,21260,MD,Read Only
7552,21261,RPh,Read Only
7553,21262,Res,Resident/Fellow/PA/NP
6115,20068,RN,Resident/Fellow/PA/NP
6116,20069,RO,Read Only
6117,20070,RN,RN
6118,20071,Res,Resident/Fellow/PA/NP
6119,20072,RD,Dietitian
6120,20073,Rehab,Rehabilitation
6121,20074,RN,RN
6122,20075,RO,Read Only
6123,20076,RO,Read Only
6124,20077,RO,Read Only
6125,20078,RRT,Read Only
6126,20079,MD,Read Only
6127,20080,RO,Read Only
6128,20081,RN,RN
6129,20082,Res,Resident/Fellow/PA/NP
5640,20083,SW,Social Worker
5641,20084,RO,Read Only
5642,20085,RO,Read Only
5643,20086,PCT,PCT/NA
5644,20087,Res,Resident/Fellow/PA/NP
5645,20088,RN,RN
5646,20089,Res,Resident/Fellow/PA/NP
5647,20090,Rehab,Rehabilitation
5648,20091,RO,Read Only
5649,20092,MD,Read Only
5650,20093,MD,Read Only
5651,20094,RO,Read Only
5652,20095,MD,Attending
5653,20096,MD,Attending
5654,20097,Res,Resident/Fellow/PA/NP
5655,20098,Res,Resident/Fellow/PA/NP
5656,20099,SW,Social Worker
5657,20100,RO,Read Only
5658,20101,UC,UCO
5659,20102,RO,Read Only
5660,20103,MD,Attending
5661,20104,NP,Attending
5662,20105,MD,Attending
5663,20106,Rn,RN
5664,20107,MS,RN
5665,20108,PCT,PCT/NA
5666,20109,RO,Read Only
5667,20110,Res,Resident/Fellow/PA/NP
5668,20111,RRT,Respiratory
5669,20112,RN,Respiratory
5670,20113,RTStu,Respiratory
5671,20114,RN,RN
5672,20115,RN,Read Only
5673,20116,RO,Read Only
5674,20117,RN,RN
5675,20118,Res,Resident/Fellow/PA/NP
5676,20119,Res,Resident/Fellow/PA/NP
5677,20120,Rehab,Rehabilitation
5678,20121,Res,Resident/Fellow/PA/NP
5679,20122,Res,Resident/Fellow/PA/NP
5680,20123,MSIV,Resident/Fellow/PA/NP
5681,20124,CoWker,Resident/Fellow/PA/NP
5682,20125,Par,Pharmacist
5683,20126,RD,Dietitian
5684,20127,Res,Resident/Fellow/PA/NP
5685,20128,StuNur,Resident/Fellow/PA/NP
5686,20129,Res,Resident/Fellow/PA/NP
5687,20130,RT,Respiratory
5688,20131,RN,RN
5689,20132,RO,Read Only
6130,20133,MS,Read Only
6131,20134,RPh,Pharmacist
6132,20135,Res,Resident/Fellow/PA/NP
6133,20136,RN,Resident/Fellow/PA/NP
6134,20137,RPH,Pharmacist
6135,20138,Res,Resident/Fellow/PA/NP
6136,20139,Res,Resident/Fellow/PA/NP
6137,20140,RN,RN
6138,20141,RO,Read Only
6139,20142,Res,Resident/Fellow/PA/NP
6140,20143,Res,Resident/Fellow/PA/NP
6141,20144,Res,Resident/Fellow/PA/NP
6142,20145,MD,Resident/Fellow/PA/NP
6143,20146,RO,Read Only
6144,20147,RO,Read Only
6145,20148,RN,RN
